2025-07-25 06:49:16, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 06:49:16, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:01:31, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~BT\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:02:01, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$WINDOWS.~Q\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:02:01, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$INPLACE.~TR\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:02:01, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~LS\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:02:03, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Windows\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:02:03, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:02:03, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:18, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~BT\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:33, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$WINDOWS.~Q\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:33, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$INPLACE.~TR\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:33, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~LS\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:34, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Windows\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:34, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-07-25 22:29:34, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:10, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~BT\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:22, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$WINDOWS.~Q\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:22, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$INPLACE.~TR\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:22, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~LS\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:22, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Windows\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:22, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 20:12:22, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:00, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~BT\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:38, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$WINDOWS.~Q\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:39, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$INPLACE.~TR\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:39, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~LS\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:45, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Windows\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:45, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-07-31 21:24:45, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:16, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~BT\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:46, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$WINDOWS.~Q\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:46, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$INPLACE.~TR\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:46, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~LS\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:48, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Windows\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:48, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 13:18:48, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:18, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~BT\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:26, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$WINDOWS.~Q\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:26, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$INPLACE.~TR\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:26, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~LS\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:27, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Windows\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:27, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\$Windows.~WS\*]; GLE = 0x3[gle=0x00000003]
2025-08-01 15:03:27, Error                        EnumeratePathEx: FindFirstFile failed for [\\?\C:\ESD\Download\*]; GLE = 0x3[gle=0x00000003]
